 2022-07-21 17:24:43 log.py | INFO | 👀 assertText -> 管理后台.
 2022-07-21 17:24:49 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:24:51 log.py | INFO | 👀 assertText -> 项目描述.
 2022-07-21 17:24:54 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:24:54 log.py | INFO | 👀 assertNotText -> pjaifu.
 2022-07-21 17:24:55 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:24:56 log.py | INFO | 👀 assertText -> 项目描述.
 2022-07-21 17:24:58 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:24:59 log.py | INFO | 👀 assertText -> aciuyn.
 2022-07-21 17:25:01 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:25:04 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:25:04 log.py | INFO | 👀 assertNotText -> yjcidh.
 2022-07-21 17:25:05 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:25:07 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:25:07 log.py | INFO | 👀 assertText -> aciuyn.
 2022-07-21 17:25:08 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:25:10 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:25:10 log.py | INFO | 👀 assertText ->  8398.
 2022-07-21 17:25:10 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:25:13 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:25:13 log.py | INFO | 👀 assertNotText -> aciuyninvalid.
 2022-07-21 17:25:14 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:25:17 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:25:19 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:25:20 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:25:20 log.py | INFO | 👀 assertNotText -> aciuyn.
 2022-07-21 17:25:22 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:25:23 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:25:23 log.py | INFO | 👀 assertText -> aciuyn.
 2022-07-21 17:25:24 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:25:25 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:25:25 log.py | INFO | 👀 assertText -> 12条/页.
 2022-07-21 17:25:26 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:25:26 log.py | INFO | 👀 assertNotText -> 6条/页.
 2022-07-21 17:25:28 log.py | SUCCESS | generated html file: file:////Users/della/PycharmProjects/pegasus-ui-test/reports/2022_07_21_17_24_29_result.html
 2022-07-21 17:25:28 log.py | SUCCESS | generated log file: file:////Users/della/PycharmProjects/pegasus-ui-test/reports/seldom_log.log
 2022-07-21 17:27:57 log.py | INFO | 🔄️ refresh page.
 2022-07-21 17:27:58 log.py | INFO | 👀 assertText -> 管理后台.
 2022-07-21 17:28:05 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:28:08 log.py | INFO | 👀 assertText -> 项目描述.
 2022-07-21 17:28:11 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:28:11 log.py | INFO | 👀 assertNotText -> yglxap.
 2022-07-21 17:28:11 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:28:13 log.py | INFO | 👀 assertText -> 项目描述.
 2022-07-21 17:28:15 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:28:15 log.py | INFO | 👀 assertText -> uqhadw.
 2022-07-21 17:28:18 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:28:20 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:28:20 log.py | INFO | 👀 assertNotText -> girdfc.
 2022-07-21 17:28:21 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:28:23 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:28:23 log.py | INFO | 👀 assertText -> uqhadw.
 2022-07-21 17:28:24 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:28:26 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:28:26 log.py | INFO | 👀 assertText ->  8412.
 2022-07-21 17:28:27 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:28:29 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:28:29 log.py | INFO | 👀 assertNotText -> uqhadwinvalid.
 2022-07-21 17:28:30 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:28:33 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:28:35 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:28:37 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:28:37 log.py | INFO | 👀 assertNotText -> uqhadw.
 2022-07-21 17:28:38 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:28:39 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:28:40 log.py | INFO | 👀 assertText -> uqhadw.
 2022-07-21 17:28:40 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:28:41 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:28:42 log.py | INFO | 👀 assertText -> 12条/页.
 2022-07-21 17:28:43 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:28:43 log.py | INFO | 👀 assertNotText -> 6条/页.
 2022-07-21 17:28:44 log.py | SUCCESS | generated html file: file:////Users/della/PycharmProjects/pegasus-ui-test/reports/2022_07_21_17_27_47_result.html
 2022-07-21 17:28:44 log.py | SUCCESS | generated log file: file:////Users/della/PycharmProjects/pegasus-ui-test/reports/seldom_log.log
 2022-07-21 17:33:39 log.py | INFO | 🔄️ refresh page.
 2022-07-21 17:33:40 log.py | INFO | 👀 assertText -> 管理后台.
 2022-07-21 17:33:47 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:33:48 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:33:51 log.py | INFO | 👀 assertText -> 项目描述.
 2022-07-21 17:33:54 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:33:54 log.py | INFO | 👀 assertNotText -> kgvjzl.
 2022-07-21 17:33:54 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:33:56 log.py | INFO | 👀 assertText -> 项目描述.
 2022-07-21 17:33:58 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:33:58 log.py | INFO | 👀 assertText -> idczyx.
 2022-07-21 17:34:01 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:34:03 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:34:03 log.py | INFO | 👀 assertNotText -> qlxrga.
 2022-07-21 17:34:04 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:34:06 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:34:06 log.py | INFO | 👀 assertText -> idczyx.
 2022-07-21 17:34:07 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:34:09 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:34:09 log.py | INFO | 👀 assertText ->  8468.
 2022-07-21 17:34:10 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:34:12 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:34:12 log.py | INFO | 👀 assertNotText -> idczyxinvalid.
 2022-07-21 17:34:13 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:34:16 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:34:18 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:34:19 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:34:19 log.py | INFO | 👀 assertNotText -> idczyx.
 2022-07-21 17:34:21 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:34:22 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:34:22 log.py | INFO | 👀 assertText -> idczyx.
 2022-07-21 17:34:23 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:34:24 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:34:24 log.py | INFO | 👀 assertText -> 12条/页.
 2022-07-21 17:34:25 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:34:25 log.py | INFO | 👀 assertNotText -> 6条/页.
 2022-07-21 17:34:27 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:34:28 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:34:32 log.py | INFO | 👀 assertText -> 智能进化程度.
 2022-07-21 17:34:36 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:34:38 log.py | INFO | 👀 assertText -> 智能进化程度.
 2022-07-21 17:34:42 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:34:45 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:34:45 log.py | INFO | 👀 assertNotText -> lwctkp.
 2022-07-21 17:34:46 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:34:46 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:34:47 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:34:48 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:34:51 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:34:52 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:34:53 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:34:54 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:34:54 log.py | INFO | 👀 assertText -> 12条/页.
 2022-07-21 17:34:55 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:34:55 log.py | INFO | 👀 assertNotText -> 6条/页.
 2022-07-21 17:34:58 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:34:59 log.py | INFO | 👀 assertText -> 项目列表.
 2022-07-21 17:35:00 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:35:00 log.py | INFO | 👀 assertText -> Node 列表.
 2022-07-21 17:35:01 log.py | SUCCESS | generated html file: file:////Users/della/PycharmProjects/pegasus-ui-test/reports/2022_07_21_17_33_28_result.html
 2022-07-21 17:35:01 log.py | SUCCESS | generated log file: file:////Users/della/PycharmProjects/pegasus-ui-test/reports/seldom_log.log
 2022-07-21 17:55:25 log.py | INFO | 🔄️ refresh page.
 2022-07-21 17:55:26 log.py | INFO | 👀 assertText -> 管理后台.
 2022-07-21 17:55:31 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:55:33 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:55:35 log.py | INFO | 👀 assertText -> 项目描述.
 2022-07-21 17:55:38 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:55:38 log.py | INFO | 👀 assertNotText -> admipw.
 2022-07-21 17:55:39 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:55:40 log.py | INFO | 👀 assertText -> 项目描述.
 2022-07-21 17:55:42 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:55:42 log.py | INFO | 👀 assertText -> inworz.
 2022-07-21 17:55:46 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:55:48 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:55:48 log.py | INFO | 👀 assertNotText -> fbxawj.
 2022-07-21 17:55:49 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:55:51 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:55:51 log.py | INFO | 👀 assertText -> inworz.
 2022-07-21 17:55:52 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:55:54 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:55:54 log.py | INFO | 👀 assertText ->  8505.
 2022-07-21 17:55:55 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:55:57 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:55:57 log.py | INFO | 👀 assertNotText -> inworzinvalid.
 2022-07-21 17:55:58 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:56:01 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:56:03 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:56:04 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:56:04 log.py | INFO | 👀 assertNotText -> inworz.
 2022-07-21 17:56:06 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:56:07 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:56:07 log.py | INFO | 👀 assertText -> inworz.
 2022-07-21 17:56:08 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:56:09 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:56:09 log.py | INFO | 👀 assertText -> 12条/页.
 2022-07-21 17:56:10 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:56:10 log.py | INFO | 👀 assertNotText -> 6条/页.
 2022-07-21 17:56:12 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:56:13 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:56:16 log.py | INFO | 👀 assertText -> 智能进化程度.
 2022-07-21 17:56:26 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:56:28 log.py | INFO | 👀 assertText -> 智能进化程度.
 2022-07-21 17:56:38 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:56:40 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:56:40 log.py | INFO | 👀 assertNotText -> qhdznk.
 2022-07-21 17:56:41 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:56:42 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:56:43 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:56:44 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:56:47 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:56:49 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:56:50 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:56:50 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:56:52 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:56:52 log.py | INFO | 👀 assertText -> 12条/页.
 2022-07-21 17:56:53 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:56:53 log.py | INFO | 👀 assertNotText -> 6条/页.
 2022-07-21 17:56:55 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:56:56 log.py | INFO | 👀 assertText -> 项目列表.
 2022-07-21 17:56:58 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-07-21 17:56:58 log.py | INFO | 👀 assertText -> Node 列表.
 2022-07-21 17:56:59 log.py | SUCCESS | generated html file: file:////Users/della/PycharmProjects/pegasus-ui-test/reports/2022_07_21_17_55_10_result.html
 2022-07-21 17:56:59 log.py | SUCCESS | generated log file: file:////Users/della/PycharmProjects/pegasus-ui-test/reports/seldom_log.log
 2022-08-02 17:40:19 log.py | SUCCESS | generated html file: file:////Users/della/PycharmProjects/delysium-ui-test/reports/2022_08_02_17_40_12_result.html
 2022-08-02 17:40:19 log.py | SUCCESS | generated log file: file:////Users/della/PycharmProjects/delysium-ui-test/reports/seldom_log.log
 2022-08-02 17:41:58 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-08-02 17:42:05 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-08-02 17:42:12 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-08-02 17:42:19 log.py | INFO | 👀 assertUrl -> https://www.delysium.com/game.
 2022-08-02 17:42:22 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-08-02 17:42:26 log.py | INFO | 👀 assertUrl -> https://www.delysium.com/news.
 2022-08-02 17:42:27 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-08-02 17:42:28 log.py | INFO | 👀 assertUrl -> https://www.delysium.com/contributors.
 2022-08-02 17:42:30 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-08-02 17:42:39 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-08-02 17:42:42 log.py | INFO | ✅ switch to the 1 window.
 2022-08-02 17:42:42 log.py | INFO | 👀 assertUrl -> https://discord.com/invite/delysium.
 2022-08-02 17:43:00 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-08-02 17:43:14 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-08-02 17:43:21 log.py | INFO | ✅ switch to the 1 window.
 2022-08-02 17:43:21 log.py | INFO | 👀 assertUrl -> https://marketplace.delysium.com/.
 2022-08-02 17:43:39 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-08-02 17:43:39 log.py | SUCCESS | generated html file: file:////Users/della/PycharmProjects/delysium-ui-test/reports/2022_08_02_17_41_38_result.html
 2022-08-02 17:43:39 log.py | SUCCESS | generated log file: file:////Users/della/PycharmProjects/delysium-ui-test/reports/seldom_log.log
 2022-08-02 17:57:07 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-08-02 17:57:13 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-08-02 17:57:25 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-08-02 17:57:35 log.py | INFO | 👀 assertUrl -> https://www.delysium.com/game.
 2022-08-02 17:57:39 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-08-02 17:57:43 log.py | INFO | 👀 assertUrl -> https://www.delysium.com/news.
 2022-08-02 17:57:45 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-08-02 17:57:48 log.py | INFO | 👀 assertUrl -> https://www.delysium.com/contributors.
 2022-08-02 17:57:49 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-08-02 17:57:51 log.py | INFO | 👀 assertUrl -> https://www.delysium.com/community.
 2022-08-02 17:58:04 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-08-02 17:58:07 log.py | INFO | ✅ switch to the 0 window.
 2022-08-02 17:58:07 log.py | INFO | 👀 assertUrl -> https://discord.com/invite/delysium.
 2022-08-02 17:58:23 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-08-02 17:58:30 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-08-02 17:58:34 log.py | INFO | ✅ switch to the 0 window.
 2022-08-02 17:58:34 log.py | INFO | 👀 assertUrl -> https://marketplace.delysium.com/.
 2022-08-02 17:58:54 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-08-02 17:58:54 log.py | SUCCESS | generated html file: file:////Users/della/PycharmProjects/delysium-ui-test/reports/2022_08_02_17_56_47_result.html
 2022-08-02 17:58:54 log.py | SUCCESS | generated log file: file:////Users/della/PycharmProjects/delysium-ui-test/reports/seldom_log.log
 2022-08-02 18:08:48 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-08-02 18:08:58 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-08-02 18:09:10 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-08-02 18:09:15 log.py | INFO | 👀 assertUrl -> https://www.delysium.com/game.
 2022-08-02 18:09:19 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-08-02 18:09:22 log.py | INFO | 👀 assertUrl -> https://www.delysium.com/news.
 2022-08-02 18:09:23 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-08-02 18:09:25 log.py | INFO | 👀 assertUrl -> https://www.delysium.com/contributors.
 2022-08-02 18:09:26 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-08-02 18:09:29 log.py | INFO | 👀 assertText -> Twitter.
 2022-08-02 18:09:31 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-08-02 18:09:33 log.py | INFO | ✅ switch to the 2 window.
 2022-08-02 18:09:35 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-08-02 18:09:37 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-08-02 18:09:40 log.py | INFO | ✅ switch to the 1 window.
 2022-08-02 18:09:40 log.py | INFO | 👀 assertUrl -> https://marketplace.delysium.com/.
 2022-08-02 18:10:07 log.py | INFO | ⌛️ implicitly wait: 1s.
 2022-08-02 18:10:07 log.py | SUCCESS | generated html file: file:////Users/della/PycharmProjects/delysium-ui-test/reports/2022_08_02_18_08_36_result.html
 2022-08-02 18:10:07 log.py | SUCCESS | generated log file: file:////Users/della/PycharmProjects/delysium-ui-test/reports/seldom_log.log
 2022-08-02 18:13:58 log.py | SUCCESS | generated html file: file:////Users/della/PycharmProjects/delysium-ui-test/reports/2022_08_02_18_13_47_result.html
